career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),5.0,0.5724652174610302,7.0,3.0,0.425621620717175
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.4666583489864668,25.0,3.0,0.5310678494445659
UX Designer,Bachelor in Economics,Limited,Soon (6-12 months),5.0,0.4208687455676063,6.0,3.0,0.465285530659033
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),4.0,0.4483854041683168,35.0,4.0,0.3583582745739039
Data Scientist,Master in Data Science,Limited,Soon (6-12 months),2.0,0.5131550956190668,30.0,2.0,0.4741864417438399
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),3.0,0.6004234062957086,21.0,2.0,0.4661469814349934
Data Scientist,Master in Data Science,Moderate,Soon (6-12 months),4.0,0.4534535206995211,6.0,2.0,0.3818776557094472
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.450994890441721,6.0,4.0,0.4699529461642661
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),2.0,0.5866013841595176,25.0,2.0,0.4250996992364222
QA Engineer,Bachelor in Physics,Limited,Soon (6-12 months),2.0,0.639362737926639,34.0,2.0,0.3862772235937547
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.4299008343067885,6.0,3.0,0.5178037073148567
QA Engineer,Bachelor in Physics,Moderate,Soon (6-12 months),2.0,0.4123935317646114,30.0,3.0,0.4049092446889257
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),5.0,0.4657197332537172,11.0,2.0,0.4731624863798875
QA Engineer,Bachelor in Economics,Limited,Moderate (1-2 years),4.0,0.5920636570992743,29.0,4.0,0.4091677820330457
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),5.0,0.4906955663746715,8.0,3.0,0.4284046145716316
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),3.0,0.5647976851979759,15.0,2.0,0.5156272183604909
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.4955150965396861,8.0,3.0,0.5462488969923449
QA Engineer,Bachelor in Physics,Limited,Moderate (1-2 years),5.0,0.5851477993227934,6.0,2.0,0.5492062591419391
UX Designer,Bachelor in Physics,Limited,Moderate (1-2 years),4.0,0.4172402646746526,6.0,2.0,0.4220475506797098
QA Engineer,Bachelor in Physics,Moderate,Soon (6-12 months),6.0,0.5525756501961899,28.0,4.0,0.5029902452967009
QA Engineer,Bachelor in Physics,Limited,Soon (6-12 months),3.0,0.5938832117682584,15.0,2.0,0.4951643840554571
Data Scientist,Bachelor in Economics,Limited,Soon (6-12 months),3.0,0.5927632060885049,33.0,4.0,0.5095158671865806
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.5134690686788449,21.0,3.0,0.4195764327158742
Tech Writer,Bachelor in Economics,Moderate,Soon (6-12 months),3.0,0.4599564813349527,7.0,4.0,0.4129760362306935
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),3.0,0.463814206754776,35.0,4.0,0.4346312414240189
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.4984856505341152,14.0,4.0,0.4682169444565879
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),4.0,0.6175433229276912,23.0,3.0,0.4317729720499339
QA Engineer,Bachelor in Economics,Moderate,Soon (6-12 months),6.0,0.6401287115761426,21.0,2.0,0.3871545463537358
UX Designer,Master in Data Science,Limited,Soon (6-12 months),3.0,0.5306458509632188,26.0,4.0,0.4083349898098771
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),6.0,0.4699556189059817,21.0,2.0,0.3817686318682097
QA Engineer,Master in Data Science,Moderate,Soon (6-12 months),3.0,0.5635361291594876,13.0,2.0,0.4127897308930293
Tech Writer,Bachelor in Physics,Limited,Soon (6-12 months),2.0,0.5157913565556207,7.0,4.0,0.3588406047005982
UX Designer,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.4827081884527014,14.0,2.0,0.4123290571144929
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.4162838512248873,25.0,3.0,0.5044845625269998
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.5294043390106286,17.0,3.0,0.5036748987381434
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),5.0,0.5121570607868111,21.0,2.0,0.3826752476503425
Tech Writer,Master in Data Science,Limited,Soon (6-12 months),6.0,0.4759690185612557,30.0,4.0,0.4581089717145484
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.5699153698800693,19.0,2.0,0.4633763715094938
Tech Writer,Bachelor in Economics,$50K,Moderate (1-2 years),3.0,0.5292580574399628,26.0,2.0,0.4212449627565942
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.4049606962087333,8.0,3.0,0.4532352126856631
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),6.0,0.628967808561494,21.0,2.0,0.3958131353203847
UX Designer,Master in Data Science,Limited,Soon (6-12 months),2.0,0.4551548492831052,19.0,2.0,0.3796685162806042
QA Engineer,Master in Data Science,Limited,Moderate (1-2 years),4.0,0.6258137943404043,13.0,2.0,0.4140660037113471
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.6327171720939799,29.0,2.0,0.5006637508227749
UX Designer,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.4410315243133616,20.0,2.0,0.4679826733092214
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),5.0,0.6186385042607301,26.0,3.0,0.5352070945628684
UX Designer,Master in Data Science,Moderate,Soon (6-12 months),2.0,0.5208370244217766,12.0,4.0,0.5219197979195347
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),2.0,0.5878062367676259,7.0,2.0,0.4903020265435268
Tech Writer,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.5892402837581597,6.0,4.0,0.5043356002352294
QA Engineer,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.4343073767013027,17.0,4.0,0.4381207510062023
Data Scientist,Bachelor in Physics,Limited,Moderate (1-2 years),3.0,0.4746115675643185,28.0,2.0,0.4790905683227855
Tech Writer,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.567850751991936,17.0,3.0,0.4174320028118012
QA Engineer,Master in Data Science,Limited,Moderate (1-2 years),4.0,0.5910813220664419,21.0,2.0,0.377673302340956
QA Engineer,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.4108231401859546,23.0,3.0,0.4324577325006311
UX Designer,Bachelor in Economics,Moderate,SOON (6-12 MONTHS),5.0,0.4878473351932231,11.0,4.0,0.4906506055471246
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),4.0,0.640924690036051,20.0,4.0,0.3564885883794971
Data Scientist,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.4176288265650814,31.0,3.0,0.3693711225955784
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),4.0,0.4309639226695436,17.0,2.0,0.5040710237435604
QA Engineer,Master in Data Science,Moderate,Soon (6-12 months),4.0,0.6370301430792638,17.0,3.0,0.3998347616549541
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.5646328841665987,7.0,4.0,0.4352593855691304
UX Designer,Bachelor in Physics,Moderate,Soon (6-12 months),2.0,0.601767826169501,16.0,2.0,0.5208865371068407
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),3.0,0.618016735287576,29.0,2.0,0.3865746444670555
QA Engineer,Bachelor in Economics,Moderate,Soon (6-12 months),3.0,0.4525727220252525,29.0,4.0,0.3724077329558921
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),4.0,0.506314542593065,10.0,3.0,0.441850683147619
Tech Writer,Master in Data Science,Limited,Soon (6-12 months),3.0,0.583115930259918,27.0,3.0,0.487814872906619
Sofware Engineer,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.5464943641865523,22.0,2.0,0.5071424019359434
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),3.0,0.5039559013355616,13.0,3.0,0.4928112145491208
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),6.0,0.5034330439335762,20.0,3.0,0.3826649207106057
UX Designer,Bachelor in Economics,Limited,Soon (6-12 months),6.0,0.5013604659138465,27.0,4.0,0.5379948880470786
Tech Writer,Bachelor in Economics,NO BUDGET,Moderate (1-2 years),3.0,0.414038213218884,20.0,4.0,0.4216758008312172
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),4.0,0.5265438767840418,6.0,4.0,0.4564908055660837
Data Scientist,Master in Data Science,Moderate,Soon (6-12 months),3.0,0.4901115061864908,28.0,4.0,0.3759186587913096
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.4119612001766939,17.0,2.0,0.4676251265852495
UX Designer,Bachelor in Physics,Moderate,Soon (6-12 months),2.0,0.5075997924887516,15.0,4.0,0.3876441787288513
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.4387328571816855,23.0,4.0,0.4440109292583147
UX Designer,Master in Data Science,Moderate,Soon (6-12 months),6.0,0.4181904098194694,17.0,4.0,0.5043283947097954
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),5.0,0.6452176562122409,30.0,4.0,0.4122317527897509
UX Designer,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.4658727798918858,28.0,2.0,0.4834681460420264
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),6.0,0.5867742086643282,35.0,3.0,0.5112131395549817
UX Designer,Master in Data Science,$50K,Moderate (1-2 years),2.0,0.5103847692826854,11.0,4.0,0.3773759794977655
Tech Writer,Bachelor in Economics,Moderate,Moderate (1-2 years),2.0,0.5895973367097482,25.0,3.0,0.5423614759839883
Data Scientist,Master in Data Science,Moderate,Soon (6-12 months),3.0,0.4848032088240733,34.0,3.0,0.3554963421678881
Tech Writer,Master in Data Science,Moderate,Soon (6-12 months),2.0,0.5752834617095788,7.0,2.0,0.4339338885925707
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),5.0,0.51580497331502,30.0,2.0,0.4648712720827919
Tech Writer,Bachelor in Physics,Limited,Moderate (1-2 years),6.0,0.5690626354978119,6.0,4.0,0.4602475194286468
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),5.0,0.5595520884975871,34.0,4.0,0.4858319884316119
Data Scientist,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.4353659731464364,25.0,2.0,0.5140265210626015
QA Engineer,Master in Data Science,Limited,Soon (6-12 months),3.0,0.4068877741332468,8.0,4.0,0.4375173062589094
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.5776674334221109,27.0,3.0,0.5386665625375943
Data Scientist,Master in Data Science,Moderate,Soon (6-12 months),3.0,0.4875582240710316,22.0,4.0,0.3922433111474279
QA Engineer,Bachelor in Economics,Moderate,Soon (6-12 months),6.0,0.5695914384852627,17.0,2.0,0.3501508078516985
UX Designer,Bachelor in Physics,Limited,Soon (6-12 months),6.0,0.4312756797264142,10.0,3.0,0.406707778089893
UX Designer,Master in Data Science,Limited,Soon (6-12 months),3.0,0.5991337662903802,28.0,4.0,0.3509958464290913
Data Scientist,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.5883345740060597,7.0,4.0,0.5175546087352711
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),2.0,0.415656683927128,21.0,2.0,0.5499630881494565
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.5730665931588728,34.0,2.0,0.3977114198375208
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),3.0,0.452188148166781,12.0,2.0,0.473680932574515
YouTuber,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.5205199419515333,7.0,3.0,0.4155956757686219
Data Scientist,Bachelor in Economics,Moderate,Moderate (1-2 years),3.0,0.4930446100968316,18.0,3.0,0.5453430739818976
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),3.0,0.5279798410655411,26.0,3.0,0.4354620569761375
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),4.0,0.6262258396327042,15.0,3.0,0.4462664216933892
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),2.0,0.4039552906023028,28.0,3.0,0.532837100508297
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.416620226649071,28.0,3.0,0.4686472823522797
UX Designer,Bachelor in Physics,Moderate,Moderate (1-2 years),2.0,0.4973374966439148,9.0,4.0,0.3544118635564042
QA Engineer,Master in Data Science,Moderate,Soon (6-12 months),5.0,0.6368587760727008,26.0,3.0,0.5034575705590214
Tech Writer,Bachelor in Economics,Limited,Soon (6-12 months),4.0,0.4891718571563878,28.0,4.0,0.434680799983099
Tech Writer,Bachelor in Physics,Moderate,Moderate (1-2 years),5.0,0.6472713916302242,9.0,4.0,0.4480146055551329
QA Engineer,Bachelor in Economics,Limited,Soon (6-12 months),4.0,0.5631703728914661,20.0,3.0,0.4208364720329708
QA Engineer,Bachelor in Physics,Limited,Soon (6-12 months),6.0,0.4182440869469876,32.0,3.0,0.5018226459595468
UX Designer,Bachelor in Physics,Moderate,Soon (6-12 months),3.0,0.488984477839298,16.0,2.0,0.4758957166933658
Tech Writer,Bachelor in Physics,Limited,Soon (6-12 months),2.0,0.5683626926001432,24.0,2.0,0.4912411484624397
Tech Writer,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.4698643747445562,14.0,4.0,0.4054849689411034
QA Engineer,Bachelor in Physics,Moderate,Soon (6-12 months),3.0,0.5264020967957137,25.0,4.0,0.5244688337416576
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),3.0,0.5383965836746692,35.0,3.0,0.4360782406999066
QA Engineer,Bachelor in Economics,Limited,Moderate (1-2 years),3.0,0.4527841422702586,9.0,2.0,0.3660291162206531
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),4.0,0.4956076746726852,23.0,3.0,0.5142051369472382
Tech Writer,Bachelor in Economics,Limited,Soon (6-12 months),3.0,0.553716875303516,24.0,4.0,0.4767413286312692
UX Designer,Bachelor in Physics,Moderate,Soon (6-12 months),6.0,0.6136560051260416,12.0,4.0,0.5203918816607118
Data Scientist,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.4931608718565305,30.0,2.0,0.485775767647967
QA Engineer,Master in Data Science,Limited,Moderate (1-2 years),2.0,0.4508346101776289,30.0,3.0,0.496995989677455
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),4.0,0.5545181400053341,23.0,4.0,0.3808603173601383
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),5.0,0.4028991592478964,18.0,2.0,0.376923038684722
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),3.0,0.640475051104674,19.0,3.0,0.4627091862821823
Tech Writer,Bachelor in Economics,Moderate,Soon (6-12 months),3.0,0.5484746837321337,23.0,2.0,0.5289028865410549
UX Designer,Bachelor in Economics,Moderate,Moderate (1-2 years),2.0,0.4746490451005604,32.0,3.0,0.5235991704238334
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),6.0,0.6277823978328783,24.0,3.0,0.4372279156425515
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),5.0,0.6086063619089853,16.0,4.0,0.4915462045393105
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),2.0,0.4628315361967156,9.0,2.0,0.5436410543142393
Data Scientist,Bachelor in Physics,Limited,Soon (6-12 months),4.0,0.5295070258198833,18.0,4.0,0.360745001230044
UX Designer,Bachelor in Economics,Limited,Soon (6-12 months),2.0,0.4551033893153699,21.0,3.0,0.4001900793354853
QA Engineer,Bachelor in Physics,Moderate,Moderate (1-2 years),3.0,0.4425000750578938,34.0,2.0,0.507724115570358
Tech Writer,Bachelor in Economics,Moderate,Soon (6-12 months),6.0,0.533189375308299,17.0,4.0,0.3567729181750642
Tech Writer,Master in Data Science,Limited,Moderate (1-2 years),4.0,0.5202107881813749,27.0,4.0,0.39311105615902
Data Cientist,Master in Data Science,Moderate,Soon (6-12 months),2.0,0.4517210820810964,35.0,3.0,0.3782144989882831
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),2.0,0.473676212589554,32.0,2.0,0.4808987272711154
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),3.0,0.5964803885337093,24.0,2.0,0.5182349113357431
QA Engineer,Master in Data Science,Moderate,Soon (6-12 months),4.0,0.5395415188088339,33.0,4.0,0.3578815011974211
QA Engineer,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.6161393501704107,33.0,3.0,0.3848913925101686
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),6.0,0.4456490472105252,33.0,4.0,0.4539787694891929
UX Designer,Master in Data Science,Moderate,Soon (6-12 months),3.0,0.514438461885261,16.0,2.0,0.3550739951081091
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),5.0,0.5803533717458091,28.0,4.0,0.3846673165043869
QA Engineer,Bachelor in Physics,Limited,Soon (6-12 months),2.0,0.6232276629310218,35.0,4.0,0.4795201366856026
QA Engineer,Bachelor in Economics,Limited,Moderate (1-2 years),2.0,0.4576358525208778,17.0,4.0,0.5230267831884357
Tech Writer,Bachelor in Physics,Limited,Soon (6-12 months),3.0,0.5646645489161732,21.0,4.0,0.4232862088368082
Data Scientist,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.5803595204364888,21.0,3.0,0.5265745739561811
UX Designer,Bachelor in Economics,Moderate,Soon (6-12 months),3.0,0.4511462424423316,8.0,3.0,0.5198126245067276
Data Scientist,Bachelor in Physics,Moderate,Soon (6-12 months),3.0,0.5661038834550416,35.0,3.0,0.4219072538541244
QA Engineer,Master in Data Science,Moderate,Soon (6-12 months),6.0,0.6475530947341324,31.0,4.0,0.4727873830917918
UX Designer,Master in Data Science,Limited,Moderate (1-2 years),2.0,0.587620702167173,10.0,2.0,0.4690607521398682
QA Engineer,Bachelor in Economics,Limited,Moderate (1-2 years),3.0,0.463529687169314,17.0,4.0,0.4119159316237756
Tech Writer,Bachelor in Physics,Limited,Soon (6-12 months),4.0,0.5766910734309791,12.0,4.0,0.4776165958433164
Data Scientist,Master in Data Science,Limited,Soon (6-12 months),6.0,0.4282089654404841,20.0,4.0,0.4980333760535965
Data Scientist,Master in Data Science,EXPENSIVE,Moderate (1-2 years),2.0,0.5402205299302937,6.0,3.0,0.4263095739887546
Tech Writer,Master in Data Science,Moderate,Moderate (1-2 years),5.0,0.4704358390733182,28.0,4.0,0.5438095008005274
Tech Writer,Master in Data Science,Moderate,Moderate (1-2 years),6.0,0.5959945846656272,8.0,2.0,0.5126333956018265
Data Scientist,Bachelor in Economics,Limited,Soon (6-12 months),5.0,0.616554497971866,28.0,2.0,0.5138588933980452
Data Scientist,Bachelor in Physics,Moderate,Soon (6-12 months),6.0,0.4752221308382909,8.0,2.0,0.3979132458058659
UX Designer,Bachelor in Economics,Moderate,Soon (6-12 months),2.0,0.5066768699473645,34.0,2.0,0.4037389177092713
Data Scientist,Bachelor in Economics,Limited,Soon (6-12 months),5.0,0.5355171647987116,10.0,3.0,0.4339979302416407
QA Engineer,Bachelor in Economics,Moderate,Moderate (1-2 years),4.0,0.5978431376732151,7.0,3.0,0.5480703495327637
Data Scientist,Master in Data Science,Limited,Moderate (1-2 years),6.0,0.549908664369725,31.0,2.0,0.4999115604159399
Data Scientist,Bachelor in Economics,Moderate,Soon (6-12 months),5.0,0.4894622043014377,23.0,2.0,0.361856564931604
Data Scientist,Bachelor in Economics,Limited,Soon (6-12 months),5.0,0.5010454827858404,10.0,2.0,0.499318219041966
Tech Writer,Bachelor in Economics,Limited,Moderate (1-2 years),6.0,0.5996520549000257,8.0,4.0,0.4504912495213
UX Designer,Master in Data Science,Moderate,Moderate (1-2 years),3.0,0.4607184717006169,28.0,4.0,0.4532431072081364
UX Designer,Bachelor in Economics,Limited,Moderate (1-2 years),3.0,0.4830587715855161,6.0,4.0,0.5108522550482941
Tech Writer,Bachelor in Economics,Moderate,Moderate (1-2 years),6.0,0.4799330720169131,30.0,4.0,0.4351383995783023
