career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
ML Engineer,Master in Data Science,Excellent,Flexible,,0.7227485293656284,90.0,7.0,0.9469740674843532
Data Scientist,Master in Computer Science,,Moderate,10.0,0.9276752175800136,86.0,9.0,0.8468956296632668
,Bachelor in Computer Science,Excellent,Moderate,11.0,0.986947576427921,103.0,9.0,0.6730185730827913
Software Engineer,Bachelor in Computer Science,Moderate,Flexible,11.0,0.9684449116283632,101.0,4.0,0.741546901859092
Cloud Architect,Master in Data Science,Good,Flexible,9.0,0.9805610467471444,104.0,9.0,0.8349917135979312
Data Scientist,Master in Computer Science,Moderate,Flexible,8.0,0.7741420732753814,30.0,7.0,0.9303755790070776
Cloud Architect,Master in Data Science,Good,Soon,9.0,0.9369704451681278,106.0,9.0,0.8238097994442555
Software Engineer,Master in Computer Science,Moderate,Flexible,5.0,0.842338514567403,81.0,8.0,0.981608297812063
Software Engineer,Master in Data Science,Moderate,Flexible,9.0,0.9330506037608112,111.0,7.0,0.9736179669271384
Cloud Architect,Master in Data Science,Good,Flexible,7.0,0.8249643297403483,,4.0,0.92903191339688
Data Scientist,Master in Data Science,Excellent,Soon,12.0,0.7879134753468773,114.0,8.0,0.846114922308092
Cloud Architect,Master in Data Science,Moderate,Soon,12.0,0.9979499628130064,31.0,8.0,0.8764589833242442
Software Engineer,Master in Computer Science,Good,Soon,10.0,0.8713784299704264,83.0,4.0,0.687365448694105
Cloud Architect,,Moderate,Moderate,4.0,0.7157172140403737,69.0,9.0,0.8598444771099114
,Bachelor in Computer Science,Good,Soon,12.0,0.9421285170301356,62.0,5.0,0.8915502317812378
ML Engineer,Master in Computer Science,Moderate,,6.0,0.9855493239264592,114.0,8.0,0.6575893592166702
Cloud Architect,Master in Data Science,Excellent,Soon,5.0,0.7915190681288037,35.0,6.0,0.8525892832952263
Software Engineer,Bachelor in Computer Science,Moderate,Soon,14.0,0.7533112555646102,61.0,6.0,0.7927694702258872
Software Engineer,Master in Data Science,Good,,7.0,0.9937404274237116,,8.0,0.9482295666237934
Software Engineer,Master in Computer Science,Good,Soon,4.0,0.9315370238858676,29.0,5.0,0.8333834235523397
ML Engineer,Master in Computer Science,Good,Moderate,14.0,0.7007510561746775,42.0,9.0,0.7727100015739223
Data Scientist,Bachelor in Computer Science,Good,Soon,11.0,0.7028996687198517,52.0,5.0,0.6586454775770544
Software Engineer,Bachelor in Computer Science,Moderate,Soon,14.0,0.947989427455106,75.0,7.0,0.7271562468476953
Data Scientist,Master in Computer Science,Good,Moderate,6.0,0.7452787181350188,98.0,9.0,0.6518846388419279
Cloud Architect,Bachelor in Computer Science,Good,Soon,13.0,0.9895598955125632,36.0,4.0,0.6861959054326215
Cloud Architect,Master in Computer Science,,Flexible,4.0,0.931744638884762,80.0,8.0,0.8228098620582047
ML Engineer,Bachelor in Computer Science,Moderate,Moderate,6.0,0.7052191952053587,43.0,6.0,0.74062593952741
ML Engineer,Master in Data Science,Moderate,Moderate,8.0,0.7976617312768808,78.0,,0.6838026220891731
Data Scientist,Master in Computer Science,Moderate,Moderate,7.0,,68.0,8.0,0.9405769021043908
ML Engineer,Master in Computer Science,Good,Soon,4.0,0.8091657987792169,57.0,6.0,0.9828794520917318
Data Scientist,Master in Data Science,Excellent,Moderate,6.0,0.7090215645081159,52.0,5.0,0.7492503326489189
Software Engineer,Bachelor in Computer Science,Good,Soon,7.0,0.9696553272753372,86.0,4.0,0.9098774029284
ML Engineer,Master in Data Science,Excellent,Soon,10.0,0.7649659072913328,63.0,7.0,0.9054088593522664
Software Engineer,Bachelor in Computer Science,Excellent,Moderate,11.0,0.8531627427366694,74.0,6.0,0.7512905805519043
ML Engineer,Master in Computer Science,Moderate,Flexible,12.0,0.7609918771362217,44.0,9.0,-0.5
Cloud Architect,Bachelor in Computer Science,Moderate,,12.0,0.9043867338569284,90.0,6.0,0.8649478270420166
Data Scientist,Master in Data Science,Good,Moderate,11.0,0.9400142830916391,300.0,4.0,0.8617986444652226
ML Engineer,,Excellent,Soon,5.0,0.8304194719310114,84.0,5.0,0.7335572023553039
Cloud Architect,Bachelor in Computer Science,Good,Soon,11.0,0.9346614462032518,75.0,4.0,0.9193258894590994
,,Excellent,Flexible,4.0,0.8257998929409176,41.0,7.0,0.736106674363232
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,13.0,0.8397003628491757,57.0,9.0,0.6821261117979373
Cloud Architect,Bachelor in Computer Science,Excellent,,11.0,0.838948401374412,115.0,4.0,0.718754201241094
ML Engineer,Master in Computer Science,Excellent,Soon,11.0,0.8900414070004631,63.0,7.0,0.8211280197148279
Data Scientist,Master in Computer Science,Excellent,Flexible,,0.9467163854068492,36.0,4.0,0.7514963932364818
ML Engineer,Master in Data Science,Moderate,Moderate,14.0,0.8569510566860439,118.0,7.0,0.8451697552286843
Cloud Architect,Master in Data Science,Good,Moderate,8.0,0.8883081686495174,55.0,8.0,0.9049777276354424
Software Engineer,Bachelor in Computer Science,Excellent,Moderate,13.0,0.7864305896076939,54.0,8.0,0.8839152305150801
ML Engineer,Master in Computer Science,Moderate,Moderate,5.0,0.9811118897772542,116.0,5.0,0.8458907488169387
Cloud Architect,Master in Computer Science,Excellent,Soon,5.0,0.9913693956726116,112.0,7.0,0.943323460824356
Data Scientist,Master in Computer Science,Moderate,Soon,11.0,0.7920622935562674,,7.0,0.8381087929751784
Software Engineer,Bachelor in Computer Science,Excellent,Flexible,10.0,0.9359073775414436,90.0,,0.8360799071454733
Software Engineer,Master in Data Science,Excellent,Moderate,11.0,0.9851834119262122,35.0,7.0,0.8086496553538108
Data Scientist,Master in Computer Science,Excellent,Moderate,7.0,0.9798582133696624,75.0,4.0,0.9161047036947254
ML Engineer,Master in Data Science,Excellent,Moderate,4.0,0.7037719453014725,,6.0,0.9731002460995576
Cloud Architect,Bachelor in Computer Science,Moderate,Soon,13.0,,80.0,5.0,0.6602446769116075
Data Scientist,Master in Data Science,Excellent,Moderate,6.0,0.8535807101053177,101.0,9.0,0.7348472192148162
Data Scientist,Master in Data Science,Good,Flexible,6.0,0.7845120393455913,26.0,6.0,0.7712433920742022
ML Engineer,Bachelor in Computer Science,Excellent,Soon,12.0,0.966757054950094,68.0,8.0,0.8145078809925301
ML Engineer,Bachelor in Computer Science,Moderate,Flexible,12.0,0.8296945266950393,41.0,9.0,0.9648897615955718
Data Scientist,Master in Data Science,Excellent,Flexible,4.0,0.7311712987978427,38.0,6.0,0.6501762803701553
ML Engineer,Bachelor in Computer Science,Excellent,,10.0,0.9223195693750624,114.0,9.0,0.7214332306817329
Software Engineer,Bachelor in Computer Science,Moderate,Soon,12.0,0.7945531248082953,86.0,5.0,0.7580049182682694
ML Engineer,Bachelor in Computer Science,Excellent,Soon,,0.8265034742880712,99.0,5.0,0.7382018145627363
Cloud Architect,Master in Computer Science,Moderate,Moderate,11.0,0.8178179298428125,24.0,6.0,0.7639484685431092
Data Cientist,Master in Data Science,Good,Moderate,8.0,0.7171061443326041,95.0,7.0,0.8226022066489469
ML Engineer,Master in Computer Science,Good,Flexible,7.0,0.7754469998599809,106.0,7.0,0.6575423711365016
Software Engineer,Master in Data Science,Good,Soon,7.0,0.803493051791865,41.0,9.0,0.8594648310348607
Data Scientist,Master in Computer Science,Good,Flexible,13.0,0.7868071382089917,45.0,6.0,0.7469846385292247
Software Engineer,Master in Data Science,Good,Flexible,9.0,0.756801809477967,57.0,4.0,0.8243759941203754
Cloud Architect,Master in Computer Science,Good,Flexible,14.0,0.7419975977753245,107.0,9.0,0.7176730686203844
Software Engineer,Master in Data Science,,Soon,12.0,0.7215040025812967,50.0,4.0,0.7511588888749543
Data Scientist,Master in Computer Science,Good,Moderate,9.0,0.8727324051885638,34.0,8.0,0.8889339510723133
Software Engineer,Master in Data Science,Good,Flexible,13.0,0.7038531173025726,40.0,5.0,0.9121646433296368
Software Engineer,Bachelor in Computer Science,Excellent,FLEXIBLE,13.0,0.7342480587951445,70.0,8.0,0.8714370147118036
,Master in Computer Science,Excellent,Moderate,12.0,0.966147462352082,,6.0,0.7775955906093359
,,Excellent,,13.0,0.8836368358975176,102.0,5.0,0.9773736582181524
Software Engineer,Master in Computer Science,Moderate,Soon,13.0,0.7075445702715675,112.0,4.0,0.6821837165422016
Software Engineer,Master in Computer Science,Excellent,Soon,5.0,0.9038551819805682,77.0,8.0,0.819192174037205
Data Scientist,Master in Data Science,Moderate,Soon,5.0,0.72655696356932,,5.0,0.8096550973655801
Software Engineer,Master in Computer Science,Good,Moderate,6.0,0.7574482449423621,85.0,8.0,0.8829303905397534
ML Engineer,Master in Computer Science,,Soon,,0.7552692156308797,95.0,5.0,0.8831599833219389
Software Engineer,Master in Computer Science,Moderate,Soon,10.0,0.8180851090970251,59.0,7.0,0.9605843280197228
Software Engineer,Master in Computer Science,Excellent,Soon,4.0,0.936219449306596,85.0,6.0,0.8780696145598499
Data Scientist,Master in Data Science,Excellent,Moderate,7.0,0.8333679823679128,40.0,6.0,0.9065818194145812
Cloud Architect,Master in Computer Science,Good,Soon,90.0,0.923224349225553,28.0,,0.7350020217312387
ML Engineer,Master in Data Science,Good,Flexible,8.0,0.8759851032221262,77.0,7.0,0.9214249935383084
Data Scientist,Bachelor in Computer Science,Moderate,Moderate,10.0,0.9998593662909108,88.0,5.0,0.7655809808948782
,Master in Computer Science,Good,Flexible,12.0,0.7519088304898434,107.0,7.0,0.6720422476584957
Software Engineer,Master in Computer Science,Good,Soon,12.0,0.7740197033924919,,9.0,0.9216166832452286
Cloud Architect,Bachelor in Computer Science,Good,Soon,10.0,0.9864818046341052,59.0,7.0,0.7617770822256806
Cloud Architect,Master in Data Science,Moderate,Flexible,14.0,0.8539545898941499,97.0,6.0,0.9048641093884088
Data Scientist,Master in Data Science,Moderate,Soon,,0.8489304503840522,95.0,6.0,0.7793944481623973
Software Engineer,Bachelor in Computer Science,Moderate,Soon,,0.9979250374625226,48.0,9.0,0.8453247848049272
ML Engineer,Master in Data Science,Good,Moderate,5.0,0.7676674077080643,110.0,4.0,0.9745843550175752
Software Engineer,Master in Computer Science,Good,Moderate,7.0,0.716077483441166,85.0,4.0,0.7883217685939493
ML Engineer,Bachelor in Computer Science,Good,Soon,11.0,0.7317865645446019,82.0,4.0,0.7371283036750994
Data Cientist,,Excellent,Flexible,9.0,0.9657876542040178,98.0,4.0,0.8146214800380494
,Master in Computer Science,Good,Soon,7.0,0.9509819063804524,85.0,8.0,0.718412551322287
Cloud Architect,Master in Computer Science,Good,Flexible,14.0,0.9649703640398132,38.0,4.0,0.9708593309568498
Cloud Architect,Master in Data Science,Excellent,Moderate,11.0,0.7640110509472211,100.0,9.0,0.7029908173833744
Cloud Architect,Master in Data Science,Excellent,Soon,7.0,0.8410014817050189,70.0,8.0,0.7035333270807278
Data Scientist,Master in Data Science,Good,Moderate,8.0,0.7552713591188033,38.0,8.0,0.6536090812119676
Data Scientist,Master in Computer Science,Good,Moderate,8.0,0.801069784545596,92.0,4.0,0.6586577755180602
Data Scientist,Master in Computer Science,Excellent,Moderate,9.0,0.9831996132204844,,8.0,0.6800840664673629
,Master in Data Science,Moderate,Moderate,8.0,0.7416507529906394,114.0,4.0,0.6849223915506858
ML Engineer,Master in Data Science,Moderate,Moderate,13.0,0.8447690962307949,36.0,8.0,0.8234845385388199
Cloud Architect,Bachelor in Computer Science,Good,Soon,11.0,0.7308737680438511,73.0,,0.7694877366009376
ML Engineer,Master in Data Science,,Flexible,9.0,0.970457194423222,71.0,4.0,0.6930124278274407
Software Engineer,Master in Computer Science,Good,,11.0,0.8526642839048186,116.0,4.0,0.7256430021159641
Data Scientist,Master in Data Science,Moderate,Soon,14.0,0.9284280846889296,,4.0,0.8814216408367614
ML Engineer,Bachelor in Computer Science,Moderate,Flexible,12.0,0.9575545473635544,92.0,4.0,0.6668015809727208
Data Scientist,Master in Data Science,Good,Soon,12.0,0.9190500117654016,,5.0,0.9017015918797634
Data Scientist,Master in Data Science,Excellent,Soon,10.0,0.8909695791616797,98.0,6.0,0.6963289210053225
Data Scientist,Master in Data Science,Good,Flexible,13.0,0.9927106240750974,57.0,5.0,0.9459204497535668
,Bachelor in Computer Science,Good,MODERATE,10.0,0.8733362220797811,88.0,8.0,0.8980527573036692
Cloud Architect,Master in Computer Science,Excellent,Flexible,7.0,0.825751021381836,66.0,8.0,0.7058757886029978
Cloud Architect,Bachelor in Computer Science,Good,,4.0,0.977919463401311,112.0,5.0,0.8510761059870344
Cloud Architect,Master in Data Science,Moderate,Flexible,9.0,0.7234721061780515,,7.0,0.886689916499392
Data Scientist,Master in Computer Science,,Flexible,11.0,0.9590061192662854,82.0,9.0,0.8688147546836937
ML Engineer,,Good,Moderate,9.0,0.8706719854344238,84.0,,0.9321196324343992
Cloud Architect,Bachelor in Computer Science,Moderate,Moderate,14.0,0.7481469177948782,79.0,9.0,0.9103758931086176
Software Engineer,Master in Computer Science,Moderate,Moderate,9.0,0.9795892206504884,109.0,7.0,0.8019961689364776
ML Engineer,Master in Computer Science,Moderate,MODERATE,13.0,0.7322467394025205,100.0,4.0,0.7061093712390009
Software Engineer,Bachelor in Computer Science,Moderate,Flexible,6.0,0.9319119271020728,117.0,6.0,0.6609848409843482
Data Scientist,Bachelor in Computer Science,Excellent,Soon,11.0,0.906558698442908,41.0,8.0,0.7778747806172115
Data Scientist,Bachelor in Computer Science,Moderate,Moderate,12.0,0.8615901847335924,49.0,5.0,0.7122756686315358
Data Scientist,Master in Data Science,Good,Soon,12.0,0.9603482524498032,105.0,7.0,0.9219930765456884
ML Engineer,Bachelor in Computer Science,Moderate,Soon,12.0,0.8915873941379597,114.0,8.0,0.8663764712390898
Data Cientist,Bachelor in Computer Science,Moderate,Flexible,12.0,0.9752946682570336,119.0,4.0,0.7957359059494445
Software Engineer,Master in Data Science,Good,Soon,6.0,0.8739264912981143,69.0,5.0,0.916617344383649
ML Engineer,Master in Computer Science,Good,Flexible,6.0,0.7090484363216988,90.0,8.0,0.9103624886929792
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,,0.7760624499228657,66.0,8.0,0.7873685018700626
Data Scientist,,Moderate,Soon,13.0,0.8510597608847148,52.0,6.0,0.9627539718566394
Software Engineer,Bachelor in Computer Science,Good,Soon,12.0,0.718416348352144,97.0,7.0,0.9745614591633064
Data Scientist,Master in Computer Science,Excellent,Flexible,4.0,0.9572359229903064,50.0,7.0,0.9371144502299192
Cloud Architect,Bachelor in Computer Science,Moderate,Flexible,14.0,0.8820975325280447,113.0,,0.7964447963295123
Cloud Architect,Master in Computer Science,Moderate,Moderate,10.0,0.9463647042212738,84.0,8.0,0.9883042024291224
Software Engineer,Bachelor in Computer Science,Excellent,Flexible,5.0,0.8954374962097593,78.0,8.0,0.8551916585159923
ML Engineer,Master in Data Science,Excellent,Flexible,14.0,0.9022796857316876,56.0,,0.7990068246588116
,Master in Computer Science,Excellent,Flexible,8.0,0.7529255241595411,93.0,8.0,0.8502526876138319
ML Engineer,Master in Data Science,Excellent,Moderate,11.0,0.7103965571470607,66.0,9.0,0.8369172979986379
Cloud Architect,Bachelor in Computer Science,Moderate,Flexible,10.0,0.7918716247391526,66.0,,0.954066915347752
Cloud Architect,Bachelor in Computer Science,Excellent,Soon,13.0,0.7447811737295263,51.0,7.0,0.7486910088963057
Data Scientist,Bachelor in Computer Science,$50K,Flexible,7.0,0.8639615590617553,91.0,7.0,0.8385232844697206
ML Engineer,Master in Computer Science,Moderate,Moderate,13.0,0.7896609566289171,52.0,8.0,0.6510642326653346
Cloud Architect,Master in Data Science,Moderate,Soon,9.0,0.8189142566249652,,4.0,0.7950258942312058
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,7.0,0.7315641490585428,41.0,6.0,0.7396849562951764
Data Scientist,,Excellent,Moderate,13.0,,88.0,9.0,0.7527797231439143
ML Engineer,Bachelor in Computer Science,Moderate,Moderate,8.0,0.954338759032766,119.0,5.0,0.7300454303325002
Data Scientist,Master in Data Science,Good,Moderate,,0.7574542667101875,110.0,4.0,0.710206682908958
ML Engineer,Master in Computer Science,Excellent,Soon,12.0,0.7279747626662396,46.0,5.0,0.7987880440302633
Cloud Architect,Master in Computer Science,Good,Moderate,10.0,0.912097037791941,49.0,7.0,0.6946687124303041
Data Scientist,Master in Data Science,Excellent,,11.0,0.8855352687427647,44.0,6.0,0.8434813190186332
Software Engineer,Bachelor in Computer Science,,Moderate,4.0,0.8461881190974251,119.0,9.0,0.90287870469812
ML Engineer,Bachelor in Computer Science,Good,Moderate,11.0,0.7507364256649163,113.0,5.0,0.7941199263472536
ML Engineer,Master in Data Science,Good,Flexible,4.0,0.8379562248366621,,8.0,0.9339451853671848
ML Engineer,Master in Computer Science,Good,Flexible,13.0,0.8462733395951948,111.0,8.0,0.9136316185975996
Cloud Architect,Master in Computer Science,Excellent,Flexible,,0.968479386262946,79.0,6.0,0.9334429024310682
Software Engineer,,Excellent,Moderate,9.0,0.903937265844199,96.0,4.0,0.7815348775209149
Software Engineer,Master in Computer Science,Moderate,Moderate,12.0,0.8401978208735997,33.0,8.0,0.8541157951522961
Data Scientist,Master in Computer Science,Good,Moderate,8.0,0.7450590899985334,61.0,7.0,0.7116078976832989
Cloud Architect,Bachelor in Computer Science,Good,Moderate,13.0,0.945971350825598,102.0,9.0,0.6686419205770668
Data Scientist,Master in Data Science,Excellent,Soon,8.0,,67.0,5.0,0.8934718388046275
ML Engineer,Master in Computer Science,Excellent,Moderate,9.0,0.8555644217289825,84.0,5.0,0.8471599539782639
ML Engineer,Bachelor in Computer Science,Excellent,Moderate,13.0,0.7031717999305259,42.0,6.0,0.6936040605320063
Data Scientist,Master in Data Science,Excellent,Flexible,14.0,0.8777033351111485,92.0,5.0,0.804582241877776
Software Engineer,Master in Data Science,Excellent,Flexible,5.0,,38.0,9.0,0.6800287221112681
Data Scientist,Bachelor in Computer Science,Moderate,Moderate,4.0,0.9957448534197594,36.0,6.0,0.9204410520324632
Cloud Architect,Bachelor in Computer Science,Moderate,Moderate,5.0,0.9243237935429116,98.0,5.0,0.7827943017268387
Software Engineer,Master in Data Science,Excellent,Flexible,4.0,0.913801322307345,64.0,,0.7692668327260065
ML Engineer,Master in Data Science,Good,Soon,,0.8950928574549368,28.0,6.0,0.9329044566710146
Data Scientist,Master in Data Science,Excellent,Flexible,8.0,0.7540312078199886,58.0,5.0,0.8090740204889567
,Master in Data Science,Good,Moderate,7.0,0.8631063679652737,,8.0,0.873604469970661
