current_degree_field,gpa_percentile,research_experience_months,project_portfolio_count,academic_fit_score
Mathematics,0.6804831553713391,103.0,7.0,88.93107346940323
Engineering,0.719819029802327,74.0,8.0,71.9436517794197
Computer Science,0.7777496650087411,52.0,7.0,98.02926871945088
Computer Science,0.8516825378796459,45.0,9.0,79.2686436408309
Mathematics,0.8446268634780998,104.0,9.0,74.68161166983307
Engineering,0.7727921034838723,200.0,7.0,82.36954892061057
Computer Science,0.7968415587325689,,8.0,81.13801524510066
Engineering,0.8804416872846927,67.0,8.0,87.53251025840754
Engineering,0.8438537653170893,81.0,8.0,84.00300980536197
Computer Science,0.9906091472060324,71.0,6.0,94.17745636463572
Mathematics,0.765919677176378,107.0,4.0,99.48413849945922
Engineering,0.7529948932811769,56.0,3.0,83.74337312615924
Computer Science,,94.0,7.0,92.75971092137767
Unknown,0.7751477544047494,73.0,6.0,80.74946926313311
Mathematics,0.8620552311407935,25.0,3.0,89.53105817930683
Mathematics,0.8211451894851569,82.0,3.0,82.24799935150595
Engineering,,26.0,9.0,89.46307432234569
Mathematics,0.9686447424138752,,9.0,70.52808597871088
Mathematics,0.8476533445108871,43.0,9.0,92.42864617798824
Mathematics,0.9340603705356229,96.0,4.0,91.10032106175784
Engineering,0.877109291283598,55.0,9.0,80.34812599035932
Computer Science,0.9841911689106362,97.0,5.0,95.45209810986196
Engineering,0.7785849446029982,62.0,8.0,84.42992647108102
Mathematics,0.8980938002666967,32.0,3.0,69.94824463080468
Computer Science,0.8887435894341619,111.0,9.0,81.87903703824621
Engineering,0.7150522482192151,87.0,9.0,71.4859706874417
Engineering,0.7435980123129522,99.0,7.0,99.94741745546104
Computer Science,0.7897240089788656,107.0,4.0,91.42596908052022
Computer Science,0.7085298310952395,99.0,,94.12323828620218
Computer Science,0.863638668422359,,6.0,74.82614391025035
Mathematics,0.7385355156808618,87.0,3.0,91.52919877425867
Mathematics,0.732302181491326,,9.0,69.35868191691515
Mathematics,0.8276059331671857,108.0,4.0,68.58869565875095
Mathematics,0.8335102114210178,52.0,6.0,91.52356891688676
Mathematics,0.9316448061462502,30.0,9.0,86.16797728561521
Computer Science,0.8661203964037036,96.0,8.0,78.43111570650088
Computer Science,,71.0,3.0,96.60114453478698
ENGINEERING,0.8685377094194147,96.0,3.0,83.39783435773495
Engineering,0.9051595503009626,67.0,8.0,81.82896302281856
Engineering,0.9871320273896148,112.0,4.0,92.26515402875472
Mathematics,,102.0,5.0,87.19671075462956
Mathematics,0.6662298053211047,108.0,,92.74003720825873
Mathematics,0.968455034283713,33.0,9.0,99.71437528258096
Mathematics,0.7360685227318097,42.0,4.0,69.89456713681716
Mathematics,0.9975982929128258,,8.0,91.4387111391142
Mathematics,0.7548213490035834,50.0,6.0,68.6734379726015
Mathematics,0.7055345762000459,59.0,9.0,72.28489912071194
Computer Science,0.8518557975598349,29.0,6.0,69.94489033858811
Mathematics,0.7125493045848296,42.0,9.0,68.32607423936352
Engineering,0.7182620153282564,101.0,5.0,83.66409575728548
Mathematics,0.7721947127794156,38.0,3.0,90.22511685838374
Computer Science,0.9065260259086664,111.0,4.0,78.58268851802025
Mathematics,0.7136755996836315,50.0,5.0,69.42831430027182
Engineering,0.7367245331841503,108.0,3.0,84.2696605673259
Mathematics,0.6612271746571102,59.0,6.0,98.87590974431626
Engineering,0.9404764063100552,200.0,4.0,83.815742558883
Computer Science,0.9569039913549018,113.0,7.0,84.52127564786372
Computer Science,0.8247608862029194,88.0,6.0,89.53002484939574
Mathematics,0.9569449998221744,82.0,7.0,83.36283342814707
Engineering,0.8501733333868978,107.0,8.0,79.86939481625652
Mathematics,0.7886429433538562,82.0,5.0,93.38211624610034
Mathematics,0.6742757797939629,47.0,9.0,85.85436199681565
Engineering,0.7604023845161237,30.0,3.0,86.84071540315321
Computer Science,0.6883848245171788,33.0,5.0,85.26151703485709
Engineering,0.6885249590812818,56.0,7.0,72.52129119441119
,0.7993227001000167,82.0,6.0,91.9908274014372
Engineering,0.9188435722876772,63.0,6.0,150.0
Computer Science,0.8884108657093799,46.0,4.0,96.25277011813692
Engineering,0.7538938154837632,60.0,9.0,92.83277975588882
Engineering,0.9513655763764052,34.0,3.0,88.24625785064778
Computer Science,0.6770802470570088,86.0,5.0,98.70687099168808
Engineering,0.9116735017924829,60.0,,76.23803594649013
Engineering,0.7126315085361287,103.0,4.0,83.1428491255091
Engineering,0.775402860195405,60.0,5.0,76.75965428469225
Computer Science,0.6950030150376119,79.0,5.0,77.0625271173092
Mathematics,0.9736415989926356,44.0,4.0,71.47965129858417
Mathematics,0.7595295336600957,41.0,9.0,79.40180786155308
Mathematics,0.8333431871157688,77.0,7.0,92.61035367727926
Mathemtics,0.9347058350695244,36.0,5.0,95.0009935330066
Engineering,0.8340592882486051,119.0,6.0,91.55682196618189
Computer Science,0.9094388153324716,40.0,4.0,99.51317062308806
Mathematics,0.8397497125989215,65.0,4.0,77.60337784754815
Engineering,0.6863177630830817,29.0,3.0,69.39484702966406
Computer Science,0.7101760685794526,119.0,7.0,77.81527754732319
Engineering,0.9785973372946968,51.0,9.0,85.71669343072502
Engineering,0.7730678218705216,58.0,,83.39865494677831
Computer Science,0.7172671985320029,69.0,6.0,72.68987067472725
Computer Science,0.7429615551033256,29.0,8.0,86.26937855212537
Mathematics,0.8227019570706045,200.0,8.0,87.00466567980295
Mathematics,0.8816218501508865,101.0,4.0,92.82523366180436
,0.9282641056363838,80.0,9.0,93.65224000367829
Engineering,0.9354625602742652,97.0,4.0,89.1547256594328
Engineering,0.8095017524212267,104.0,9.0,95.43166015534672
Engineering,0.6687886860843807,54.0,100.0,82.3010916525794
Mathematics,0.7559681048135564,52.0,5.0,75.85610779762214
Computer Science,0.9223666598226706,52.0,3.0,90.84371695157915
Engineering,0.6611273904164287,109.0,7.0,77.04120973633002
Computer Science,0.9690886304572848,108.0,7.0,98.45747138764553
Mathematics,2.0,104.0,9.0,83.76064155965793
Engineering,0.680133147649674,111.0,8.0,90.67757982584652
Computer Science,0.7834458105071759,38.0,7.0,73.82919057786505
Computer Science,0.8230491764101837,30.0,9.0,73.4783276440674
Mathematics,0.6874396090948179,105.0,7.0,78.47872847384703
Mathematics,0.6882322323411117,49.0,5.0,90.37217067373312
Engineering,0.8758706419538878,76.0,4.0,86.11708869736407
Engineering,0.9942289075197572,64.0,5.0,80.82089727821136
Engineering,0.8092702880501124,72.0,3.0,87.62699370653738
Engineering,0.6748449626755685,31.0,7.0,78.73645438431352
Mathematics,0.6607718831404303,48.0,8.0,73.30232459884485
Mathematics,0.6664400219048595,75.0,,92.29748026235056
,0.8984881688945789,250.0,9.0,88.97664769100999
Computer Science,0.7086892515262595,118.0,8.0,71.97352543460596
Engineering,,76.0,9.0,77.28081045487167
Engineering,0.9796397634117776,98.0,7.0,87.6795344118911
Computer Science,0.9483871986731288,61.0,7.0,83.57146943592716
Mathematics,0.8899707457905525,25.0,9.0,74.03827114842863
Engineering,,53.0,4.0,85.93399046529083
Mathematics,0.915103513723728,78.0,7.0,92.26386780263174
Engineering,0.9141212600479408,33.0,5.0,79.79331255586519
Engineering,0.9745027259893556,61.0,4.0,82.46078788977552
Mathematics,0.9697104311906344,113.0,7.0,72.49694448159408
Mathematics,0.9443569370441652,24.0,5.0,68.23099685986286
Mathematics,0.8735219971414803,61.0,5.0,84.00039432341715
Mathematics,0.9531696595711758,93.0,3.0,71.90487326447418
Engineering,0.8175785635639904,95.0,7.0,93.74467763137494
Computer Science,0.7687240447849207,41.0,6.0,-10.0
Computer Science,0.8845266856693568,92.0,9.0,93.04216967921153
Computer Science,0.8588250986470396,70.0,7.0,68.18499649027623
Engineering,0.90917503000217,115.0,7.0,94.63108251844318
Computer Science,0.971879142871374,47.0,7.0,72.9445516890765
Engineering,0.7330513305141546,,7.0,75.41778537598483
Engineering,0.7202640761797408,,5.0,73.52302461066841
Engineering,0.8706941819185698,41.0,9.0,79.85107421500518
Computer Science,0.6658412853516843,,3.0,73.45358444726389
Mathematics,0.755297376426392,77.0,9.0,99.79325955802685
Engineering,0.798967939904005,40.0,3.0,70.32488825550014
Mathematics,0.8877687372357809,44.0,4.0,68.93568342329117
Mathematics,0.9074757643923428,57.0,4.0,92.13286199057674
Mathematics,,26.0,6.0,84.54270389925887
Computer Science,,52.0,100.0,98.7687978027384
Engineering,0.8263790828183801,99.0,4.0,82.41867223195632
Computer Science,0.8057162108731656,57.0,4.0,73.33214135364712
Computer Science,,52.0,7.0,81.11538643889094
Mathematics,0.6851447253975502,,9.0,89.68858284297033
Engineering,0.8682788023866315,68.0,3.0,74.887311149084
Engeneering,0.7170112543409691,108.0,7.0,69.5227256013734
Mathematics,0.7040651461321378,64.0,5.0,98.70789752529431
Engineering,0.8721765410810672,35.0,8.0,96.9378741580914
Engineering,0.6705638585742386,99.0,7.0,68.58020510208098
Computer Science,0.892294025385814,110.0,,72.7795354712484
Mathematics,0.7145147751007349,106.0,7.0,85.15787253522623
Engineering,0.9323396588044524,63.0,7.0,72.164929437283
Computer Science,0.8942237111047199,67.0,3.0,90.30201597200065
Computer Science,,114.0,4.0,81.58869595477114
Mathematics,0.6509135550562201,45.0,9.0,97.05362562195424
Computer Science,0.9593646393172752,42.0,9.0,82.07510755712664
Mathematics,0.9057179496657304,52.0,5.0,84.67107564481901
Computer Science,0.7263566210906833,106.0,9.0,78.02564665625908
Mathematics,0.83226382457223,55.0,7.0,73.10337340286848
Mathematics,0.932400980463544,70.0,9.0,85.77968478413796
Engineering,0.708232892446635,76.0,3.0,76.74859354366345
Engineering,0.7060219962019236,36.0,3.0,94.0294934014652
Engineering,0.6769374028027626,60.0,5.0,70.71046015684576
Computer Science,0.8915190269781527,26.0,7.0,81.43601214808206
,0.800621736310135,82.0,5.0,75.57649490997623
Mathematics,0.7223455818532069,39.0,9.0,78.35457608511909
Mathematics,0.7733163194994704,51.0,4.0,90.06754792344121
Engineering,0.9665692919185525,33.0,5.0,86.90284954937124
Mathematics,0.9032378110615018,28.0,7.0,74.60268186657146
Engineering,0.7917674694421448,68.0,4.0,69.94215905725986
Computer Science,0.854443895996148,106.0,9.0,94.80426571975724
Computer Science,0.7585693842602755,55.0,3.0,99.72329566038697
Engineering,0.7448611299064378,75.0,4.0,99.82150585975953
Mathematics,0.7377186007415986,111.0,5.0,99.71824539323842
Mathematics,0.8023585947799079,58.0,8.0,69.0648753063297
Mathematics,0.7412150954720549,,9.0,97.61365224061362
Mathematics,0.8662885359714649,80.0,,99.3931781750556
Engineering,0.8862464930648482,42.0,7.0,82.949182499243
Computer Science,0.8659910409222644,104.0,9.0,87.95722486346227
Engineering,,114.0,9.0,93.19252047170096
Computer Science,0.9702441384506146,108.0,8.0,74.12002836354398
Mathematics,0.7361113999731399,32.0,7.0,90.87725865063912
Mathematics,0.74263156673514,72.0,7.0,95.57382029631036
Computer Science,0.9260940989164448,36.0,7.0,75.45918555804882
Engineering,0.8556673887056593,91.0,9.0,80.52854558574747
Engineering,0.875150758569075,,9.0,83.21631857899014
MATHEMATICS,,35.0,,93.95089889204758
Computer Science,0.6919249785714962,98.0,4.0,84.56347592164576
Mathematics,0.7462804564572217,97.0,6.0,68.48893902806367
Engineering,0.912152955016758,66.0,5.0,69.98333956567262
ENGINEERING,0.7097744234202944,36.0,3.0,99.90376048844496
Engineering,0.8699689675792412,81.0,3.0,69.20323157535404
Mathematics,0.7092678738320264,43.0,9.0,98.69224708869632
Engineering,0.9590831392676326,27.0,5.0,79.70701791804103
Computer Science,0.9452788441470988,67.0,3.0,94.17973383959682
Mathematics,0.9083828991608822,86.0,3.0,89.92202868363432
Computer Science,0.8875723841800436,61.0,5.0,95.86909343789851
Mathematics,0.9847064139856668,40.0,3.0,96.72737640629629
MATHEMATICS,0.8580067557961615,28.0,6.0,83.94127762407966
Computer Science,0.7810170711883107,113.0,4.0,76.73614748734622
Engineering,0.6781243846026133,69.0,6.0,96.09330786843036
Engineering,0.99855217806222,38.0,6.0,78.18178037963081
Computer Science,0.9169454513341312,25.0,3.0,73.45506112612864
Engineering,0.6779744863325545,103.0,4.0,89.15316180439068
Engineering,0.8306544576926866,74.0,8.0,94.44695912404558
Mathematics,0.696572267740335,,9.0,93.48842428611418
Engineering,0.7530067072975917,35.0,5.0,72.20385190245281
Computer Science,0.7149360908316205,27.0,9.0,82.94413641430398
Mathematics,0.7308357505209967,91.0,8.0,69.535911945688
Computer Science,0.9646722087054752,116.0,8.0,75.42977447920426
Mathematics,0.9186558636702736,61.0,5.0,87.61639690889712
Computer Science,0.9795459435122305,29.0,8.0,81.01239384909219
Mathematics,0.7069779076246877,52.0,3.0,93.9248804315134
Engineering,0.8713042580664547,79.0,8.0,74.79665424117044
Computer Science,0.990788020544213,85.0,8.0,69.54209329029041
Mathematics,0.6959346655262616,60.0,4.0,84.42515089225638
Mathematics,0.9173996534474956,50.0,7.0,89.41610784360925
Unknown,0.9484036803823384,109.0,7.0,89.35227513921738
Engineering,0.7877109051058375,58.0,3.0,95.66194246154248
Engineering,0.6749743352449468,49.0,3.0,97.72667924561829
Engineering,0.9263916320036298,107.0,6.0,88.1960760821047
Mathematics,0.7065735380040569,24.0,8.0,78.40685363563334
Computer Science,0.732186663741901,80.0,7.0,77.9474403336785
Mathematics,0.9685504790705424,35.0,6.0,93.20424432735932
Computer Science,0.6794720439792755,34.0,8.0,94.17914451549402
Mathematics,0.8049728421962099,33.0,7.0,72.6176894251734
Computer Science,0.8714903415610739,50.0,7.0,80.21608311527763
Mathematics,0.6993920334633309,44.0,4.0,74.451956338258
Computer Science,0.6626155416054365,41.0,7.0,96.45464845216092
Mathematics,0.6659909767502866,98.0,9.0,94.1701749352905
Engineering,0.981551662695338,111.0,5.0,81.08999889071941
Mathematics,0.9459100520171704,35.0,9.0,99.54282200463616
Mathematics,0.8434678740587156,95.0,3.0,95.09648244376376
Mathematics,0.8099447629769203,77.0,5.0,90.6389801531086
Engineering,0.700136096964564,96.0,6.0,95.65019473441998
Engineering,0.7271086224713242,119.0,7.0,68.56016273795683
Computer Science,0.7728409738200614,87.0,9.0,72.2095758339097
Computer Science,0.7221394342320069,109.0,4.0,69.94494593891991
Engineering,0.9098714740117186,101.0,9.0,81.21768977991833
Mathematics,0.8152502068142028,101.0,7.0,69.5274617134535
Engineering,1.5,64.0,8.0,72.4352852985819
Computer Science,0.7283003491483706,73.0,8.0,95.67282473827986
Computer Science,0.8793173570310722,87.0,8.0,98.94026293669144
Engineering,0.9680067872720276,48.0,4.0,71.11508891203835
Engineering,0.9098567237599204,25.0,6.0,81.57684022318753
Engineering,0.7162120985055358,87.0,,87.76936079282028
Engineering,0.6567075980135161,97.0,4.0,94.56457131719635
Engineering,0.9633145012971512,49.0,9.0,73.6796044010264
Mathematics,0.9167769845604158,79.0,9.0,79.5018715386873
Mathematics,0.7113151403228334,74.0,5.0,86.48443143442991
Mathemtics,0.843285612029349,105.0,4.0,85.01684966933455
Unknown,0.7431954344642978,59.0,6.0,78.68862998903685
Mathematics,0.739733046268684,56.0,7.0,99.08880879774982
COMPUTER SCIENCE,0.802830881029808,68.0,8.0,68.94641185470516
Mathematics,0.850954809385249,107.0,7.0,94.76706057269269
Engineering,0.9064875218766486,109.0,9.0,78.19209128338697
Engineering,0.8465530425369356,38.0,8.0,89.94013580364634
Engineering,0.926777878506698,41.0,6.0,83.25150804735058
Engineering,0.8986323336526533,53.0,9.0,79.95334036634026
Mathematics,0.6929537307509772,74.0,3.0,94.65342439659136
Mathematics,0.7120913591224666,90.0,4.0,79.44499322426708
Engineering,0.8612761492820283,28.0,7.0,95.05570552163148
Mathematics,0.9357975908665764,57.0,9.0,73.78599412385552
Mathematics,0.7362175975700646,33.0,,71.3763650021611
Engineering,0.7606547705670595,111.0,7.0,99.70868391999296
Computer Science,0.666492357477948,77.0,5.0,76.43847743057661
Mathematics,0.9473719504451792,61.0,9.0,95.44482522849644
Mathematics,0.8022910016587919,25.0,8.0,99.17425536451135
Mathematics,0.8816328656212167,33.0,5.0,85.35683345128655
Mathematics,0.8514451801832058,30.0,4.0,82.11519620893873
Mathematics,0.9904750818572056,100.0,6.0,84.62858383513095
Engineering,0.9706824958887634,90.0,4.0,84.04089156361444
Mathematics,0.8367060477384984,26.0,3.0,85.02204073394188
Mathematics,0.9632395963130534,88.0,5.0,75.0676564647898
Computer Science,0.8722756396409298,49.0,8.0,78.797496899038
Mathematics,0.6590252772583429,40.0,6.0,91.52375288456624
Mathematics,0.6645939290087297,24.0,3.0,68.57406921714446
Computer Science,0.90577641224805,92.0,3.0,91.72263521214228
Engineering,0.7354757923996397,101.0,3.0,95.82523457646953
Engineering,0.8094811967723733,32.0,9.0,81.13119972404436
Engineering,0.9414117678707672,52.0,7.0,99.96179796742538
Computer Science,,31.0,4.0,91.90149427233004
Mathematics,0.7855948516591106,85.0,8.0,82.92292350044508
Computer Science,0.7838893146595554,109.0,4.0,91.45627270043258
,0.9220443152490492,93.0,9.0,87.69809687793122
Mathematics,0.7487065983781891,112.0,4.0,71.8062914049269
Mathematics,0.9893510330498536,24.0,5.0,76.63684642892333
Computer Science,0.6583530594562986,59.0,,96.51837533888924
Engineering,0.7047249737317567,200.0,5.0,82.8736771749773
Mathematics,0.6863397036598196,29.0,,90.14291897659234
Engineering,0.8943750342844314,90.0,8.0,68.14321396721117
Mathematics,0.846161542954164,42.0,9.0,90.9259080106437
Computer Science,0.9206655821702716,100.0,6.0,86.17403954751792
Computer Science,0.6576409655541864,77.0,9.0,95.24652944557562
Engineering,0.9782451717683088,75.0,9.0,74.91532920937625
,0.798330726611037,75.0,6.0,76.13156665580863
Computer Science,0.8757972422508775,32.0,7.0,85.62230076629388
Computer Science,0.7070010487927086,109.0,6.0,94.2870068581374
Engineering,0.7396758932723331,55.0,4.0,80.4646768651969
Engineering,0.7671410871824571,31.0,4.0,97.5763526456718
Computer Science,0.8010045277641688,115.0,4.0,68.05697227817897
Computer Science,0.8373342118848831,56.0,4.0,97.3125724032016
Engineering,0.9423843173474896,86.0,3.0,91.5754601198166
Computer Science,0.7433711282422938,33.0,7.0,79.32996040559453
Engineering,0.9898975557902836,82.0,8.0,89.24530974603223
Engineering,0.6645995258418165,37.0,7.0,96.38443323909507
MATHEMATICS,0.9764150861371232,59.0,6.0,99.60814107762867
Engineering,0.863356545064873,94.0,6.0,70.61708846752587
Mathematics,0.8557664863737992,76.0,,96.55640992085772
Mathematics,0.7908780535557951,52.0,3.0,68.55827119500806
