career_field,current_education_level,budget_constraint,timeline_urgency,age,years_of_experience,interest_alignment_score,skill_transferability_score,geographic_flexibility,learning_commitment_hours_per_week,has_relevant_certifications,has_industry_connections,current_career_satisfaction,family_support_level,health_constraints,language_proficiency,prior_career_switches,education_gap_years,target_career_growth_trend,viability_score
Machine Learning Engineer,Diploma,Very Limited (<₹25K),Medium (2-5 years),18,0,0.703930788651824,0.6325150946058253,0,28,0,0,0.655978687676836,0,0,0,2,0,0.8679411968099902,0.5012615473778963
Software Engineer,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),22,0,0.5991333685417659,0.5733473133017467,0,38,1,0,0.5228384092348279,1,0,2,1,0,0.768186055138276,0.6355961529987876
Software Engineer,High School,Moderate (₹75K-₹2L),Medium (2-5 years),29,0,0.7175253576062895,0.3047268660811786,2,25,1,0,0.49572855177805425,0,0,1,0,0,0.3105312162517357,0.5737042346571188
Machine Learning Engineer,Diploma,Very Limited (<₹25K),Flexible (5+ years),38,10,0.6964817066801665,0.4060863797036385,2,30,1,0,0.42190335282887154,1,1,0,0,3,0.7390814128535921,0.6335682012928152
Product Manager,Bachelor's,Moderate (₹75K-₹2L),Immediate (<1 year),23,6,0.6141512005627057,0.23912168384517557,0,11,1,0,0.5863575060606012,1,1,0,0,2,0.5544092129877902,0.4600177447023436
Data Scientist,Bachelor's,Flexible (>₹2L),Urgent (1-2 years),40,7,0.6151786086821778,0.7362031091053783,1,35,0,0,0.4689217040322378,0,0,1,1,0,0.4769923981389377,0.5401197228075774
Teacher,Master's,Very Limited (<₹25K),Medium (2-5 years),41,0,0.63938665872167,0.35587939543168645,1,18,1,0,0.5085818912896654,2,1,1,3,0,0.5350768979584686,0.5750839913925271
Lawyer,Master's,Flexible (>₹2L),Flexible (5+ years),41,0,0.6674312412053169,0.49623805475459,1,23,0,1,0.3955237311296459,1,0,2,0,4,0.9193685921133115,0.5936975328367685
Graphic Designer,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),19,7,0.4757815802455585,0.5945303995809376,0,36,1,0,0.25446535261562253,0,0,2,0,2,0.7839882430063074,0.5824786871724533
Machine Learning Engineer,Master's,Flexible (>₹2L),Urgent (1-2 years),27,5,0.6168198866298539,0.7884453491008309,2,19,0,0,0.6500994589519642,1,0,2,2,2,0.5251576713422186,0.5183003569772748
Product Manager,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),28,0,0.7276352524592613,0.34058543729381485,1,37,0,1,0.5101627368578331,1,0,1,0,0,0.5984242252485612,0.639777940505461
Product Manager,High School,Very Limited (<₹25K),Medium (2-5 years),41,4,0.8607758138380821,0.4296941185382254,1,11,1,0,0.37809745592101257,2,0,2,0,0,0.6135039654928491,0.6146296060269422
Doctor (MBBS),Master's,Limited (₹25K-₹75K),Flexible (5+ years),25,0,0.5020730261969831,0.43572748021612534,1,39,1,1,0.34321696740102037,1,1,2,0,2,0.7706878277444904,0.7200639369556556
Teacher,Diploma,Very Limited (<₹25K),Medium (2-5 years),35,0,0.6844742361264436,0.35651685921601445,0,16,0,1,0.39195262401234227,1,0,1,1,6,0.48009931664408595,0.4897797107392782
Entrepreneur,High School,Limited (₹25K-₹75K),Medium (2-5 years),45,8,0.9017694852374123,0.7605608138543637,2,39,0,1,0.726057762013145,1,0,1,3,4,0.6017173517970703,0.7328043319481667
Software Engineer,Master's,Limited (₹25K-₹75K),Urgent (1-2 years),21,4,0.5699457859728431,0.3572828893497959,1,22,1,1,0.40467022546816356,2,0,1,0,2,0.6839864857606875,0.675714070278331
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Urgent (1-2 years),23,0,0.47055725848669383,0.3947719061786039,1,15,0,1,0.24881462641125318,2,0,0,0,0,0.6724661652123768,0.5557598145641856
Investment Banker,High School,Limited (₹25K-₹75K),Flexible (5+ years),29,4,0.4533895977076608,0.3381851334374065,1,27,0,1,0.35547290621833993,2,0,1,0,1,0.5652662647901583,0.5714786908190674
Doctor (MBBS),Master's,Very Limited (<₹25K),Flexible (5+ years),18,4,0.7143114844083629,0.5885345350333581,1,11,0,0,0.8142954054380604,1,0,1,0,0,0.3797064956436617,0.4506630316469564
Data Scientist,Bachelor's,Flexible (>₹2L),Medium (2-5 years),40,4,0.382561103169878,0.7087054644781988,1,27,0,1,0.5268356300203886,2,0,1,1,0,0.7295585440305252,0.6192041860062122
Doctor (MBBS),High School,Limited (₹25K-₹75K),Medium (2-5 years),36,6,0.49825556887761363,0.7549483185596104,1,9,1,0,0.7885498627256343,2,0,2,0,0,0.48529289506437506,0.5564805131764013
Data Scientist,High School,Very Limited (<₹25K),Flexible (5+ years),35,4,0.9011073045259421,0.572188017840987,1,21,0,1,0.8104682142494593,2,0,2,0,6,0.5560265755280971,0.6170775816452684
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Urgent (1-2 years),40,2,0.7991469869785542,0.5657740537952832,0,19,0,0,0.5691983682717204,1,1,1,0,0,0.5977400394142605,0.4923725890221303
Graphic Designer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),36,2,0.5268923143199302,0.8874274340397348,0,33,0,0,0.7039210020825102,2,0,0,0,4,0.45396338391728774,0.5230780303950185
Civil Engineer,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),19,4,0.8666336328466894,0.7050166228531155,1,38,0,1,0.6173806106974374,1,0,2,0,0,0.6995590128459312,0.7256881401047299
Software Engineer,Diploma,Limited (₹25K-₹75K),Flexible (5+ years),34,1,0.4634427524665502,0.49655975746263453,1,29,1,1,0.7048554419962207,1,0,0,1,0,0.3042777821723953,0.655893631121514
Software Engineer,High School,Limited (₹25K-₹75K),Medium (2-5 years),25,0,0.5171714787370071,0.39656111031655633,1,11,0,0,0.22952023873803543,2,0,2,0,1,0.5967239137636318,0.44086197937949806
Machine Learning Engineer,High School,Moderate (₹75K-₹2L),Medium (2-5 years),26,6,0.5077229406769513,0.6434275803769969,0,6,0,0,0.4199386071162625,1,1,1,0,0,0.6222862972783494,0.40567610970004414
Machine Learning Engineer,High School,Limited (₹25K-₹75K),Flexible (5+ years),28,1,0.7206337579867033,0.6624798247677011,1,8,1,0,0.5066012294776041,2,1,2,0,1,0.624661029655283,0.597735048654713
Lawyer,Master's,Limited (₹25K-₹75K),Medium (2-5 years),21,1,0.48362218973675153,0.5061432852012991,1,12,0,0,0.4768903338228586,1,0,0,3,0,0.6894424203824606,0.42827353505552535
Machine Learning Engineer,High School,Very Limited (<₹25K),Medium (2-5 years),18,1,0.47692342792346937,0.7736075698591912,0,19,0,1,0.6421349599055277,0,0,1,0,0,0.5085954841753672,0.5259988472770645
Investment Banker,Bachelor's,Moderate (₹75K-₹2L),Medium (2-5 years),27,4,0.7837156225312686,0.6148291922512339,1,6,0,0,0.6931351769271759,0,0,0,1,0,0.7479204306109951,0.44920676602812987
Civil Engineer,PhD,Limited (₹25K-₹75K),Flexible (5+ years),37,6,0.26339878874307865,0.5212091957124373,0,16,1,0,0.44329200013942704,2,0,2,1,1,0.703075283609962,0.49718363461234133
Software Engineer,Bachelor's,Flexible (>₹2L),Medium (2-5 years),33,4,0.6355047729010344,0.2818386847320354,0,18,1,0,0.3837987836642317,1,0,1,0,0,0.7736068035191757,0.5313671582827594
Product Manager,Bachelor's,Limited (₹25K-₹75K),Immediate (<1 year),22,0,0.23041903134564912,0.5326383980273589,1,25,1,1,0.5184285861911259,1,0,0,0,2,0.8424960847701384,0.622599607568851
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),36,5,0.5956046499045773,0.47638766011003886,1,12,0,0,0.5647774966023255,1,1,2,3,4,0.33064351950834847,0.3972057134760558
Doctor (MBBS),PhD,Moderate (₹75K-₹2L),Urgent (1-2 years),45,5,0.7406698555507272,0.5506944782727674,2,9,1,0,0.5550811620486538,2,0,0,3,0,0.4694108065503866,0.6102046250761473
Civil Engineer,Master's,Limited (₹25K-₹75K),Urgent (1-2 years),33,1,0.4939476888536642,0.6526202109215079,1,23,0,0,0.1366991422571825,1,0,1,1,0,0.8957809649321937,0.5208866605427096
Teacher,Bachelor's,Very Limited (<₹25K),Immediate (<1 year),42,2,0.905061359013381,0.7635844815205612,0,37,1,1,0.2575821833752361,1,0,1,1,0,0.6149815143662417,0.8271699105803106
Software Engineer,Master's,Very Limited (<₹25K),Immediate (<1 year),43,0,0.8556856015181533,0.6648312240377563,1,11,0,0,0.9287904558322314,2,1,1,0,0,0.8556112363302786,0.5334528429341965
Software Engineer,High School,Moderate (₹75K-₹2L),Urgent (1-2 years),20,0,0.7168852420094536,0.4314125286400602,0,18,0,0,0.3604921320170415,0,0,2,1,0,0.5129461540533016,0.43321162879971276
Machine Learning Engineer,Master's,Moderate (₹75K-₹2L),Flexible (5+ years),37,6,0.652805151964471,0.5627699085182543,2,33,1,1,0.33728675712236983,1,0,1,0,0,0.924036740425318,0.7930640158357798
Entrepreneur,Diploma,Very Limited (<₹25K),Medium (2-5 years),41,2,0.5632939394529953,0.5056027331313353,1,7,0,1,0.542331378769858,2,0,1,0,8,0.4272167587016036,0.48066013352355336
Doctor (MBBS),Master's,Moderate (₹75K-₹2L),Medium (2-5 years),35,10,0.6458580906079445,0.5218091180751735,1,8,0,0,0.47540694089936825,1,0,2,0,0,0.8994947507030353,0.4586473763230483
Teacher,PhD,Very Limited (<₹25K),Medium (2-5 years),38,0,0.6330387031317493,0.5249704701140362,1,9,0,1,0.2146358899722566,1,0,1,0,3,0.37666601408034145,0.5272048173488596
Doctor (MBBS),Master's,Moderate (₹75K-₹2L),Flexible (5+ years),34,3,0.778730494831219,0.3909953532666125,0,22,0,0,0.6245277172771657,1,1,2,0,0,0.8344151693559476,0.48238977456017484
Software Engineer,High School,Very Limited (<₹25K),Flexible (5+ years),40,0,0.6428242905065982,0.7425336202007954,1,5,0,0,0.7386479072573437,1,0,1,0,0,0.4921466891280067,0.44636984022497217
Teacher,Diploma,Limited (₹25K-₹75K),Flexible (5+ years),18,3,0.5189133386073815,0.4640197811014641,0,17,1,0,0.5870579985234072,2,1,0,0,4,0.8747967602104314,0.5248559063043805
Data Scientist,High School,Flexible (>₹2L),Medium (2-5 years),36,3,0.8078143292075761,0.5183054103846293,2,39,0,0,0.2741044654293611,2,0,0,0,0,0.9006978038618605,0.6668883443208348
Lawyer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),37,6,0.5125433533568777,0.5813529763895179,1,18,0,1,0.7728534413285526,2,1,1,0,5,0.6281080328581998,0.5416410133729522
Graphic Designer,Bachelor's,Moderate (₹75K-₹2L),Medium (2-5 years),29,2,0.5958799136614943,0.6955127483822513,1,32,0,0,0.2940563144283245,1,1,0,1,2,0.35323212629647455,0.5331283522497108
Doctor (MBBS),Bachelor's,Limited (₹25K-₹75K),Urgent (1-2 years),18,1,0.308343535707108,0.736812530808348,0,18,0,0,0.42163846088629847,1,1,1,0,0,0.5984109976265948,0.4235292135996887
Doctor (MBBS),High School,Very Limited (<₹25K),Urgent (1-2 years),34,7,0.5508064817355361,0.7642920135600862,2,15,0,1,0.32003657625606663,1,0,2,0,0,0.5413905396141828,0.6171227965490261
Lawyer,Diploma,Very Limited (<₹25K),Immediate (<1 year),25,0,0.7634137025007663,0.5917502413528065,1,38,0,0,0.6772604941369693,1,0,2,2,2,0.9469761674148891,0.5840977270336368
Data Scientist,Bachelor's,Moderate (₹75K-₹2L),Urgent (1-2 years),36,6,0.2789558375429208,0.53756082216538,1,37,0,0,0.48597195758031075,1,0,0,0,0,0.7027460226377853,0.486013994086265
Teacher,Master's,Limited (₹25K-₹75K),Immediate (<1 year),38,5,0.4669905303823607,0.5648623357343006,2,11,0,0,0.4920191373316074,1,1,1,1,0,0.7072131470298811,0.4551371569215309
Doctor (MBBS),High School,Limited (₹25K-₹75K),Medium (2-5 years),20,2,0.713284182633234,0.5485736074077445,0,16,0,1,0.6731925928299607,1,0,1,0,2,0.5983686897735061,0.5428683491516525
Data Scientist,Bachelor's,Flexible (>₹2L),Medium (2-5 years),26,6,0.4783259510588154,0.5189966842932894,0,23,1,0,0.24323405033030382,2,0,2,1,0,0.5101801081748366,0.5731119957479831
Machine Learning Engineer,Diploma,Very Limited (<₹25K),Medium (2-5 years),22,1,0.9514594601902379,0.4938031418277377,1,35,0,0,0.2998469917383385,2,0,2,0,0,0.9399171245972666,0.6526158699551547
Graphic Designer,Diploma,Limited (₹25K-₹75K),Urgent (1-2 years),41,0,0.4050801756331728,0.5374994185398134,1,6,1,0,0.4079447710163209,2,0,1,3,0,0.601341675141403,0.5188107931138607
Machine Learning Engineer,High School,Very Limited (<₹25K),Flexible (5+ years),39,3,0.6139579286333245,0.4850943901164359,2,16,0,0,0.8606935494203275,2,0,1,0,5,0.5280355727839309,0.4555895120789771
Data Scientist,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),32,0,0.7081028310367327,0.3678454757966889,0,39,1,0,0.1176786746486439,1,1,2,0,5,0.8237581104694054,0.6200180260345546
Machine Learning Engineer,High School,Moderate (₹75K-₹2L),Medium (2-5 years),30,5,0.44138046798945096,0.28837819934950587,2,22,1,0,0.34564919647060444,1,1,1,0,0,0.8870277591336191,0.5661017516334669
Teacher,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),19,11,0.5984122523219182,0.5151204349709833,1,32,0,0,0.25767263661695317,1,1,1,1,3,0.8838445080671216,0.5282591092825396
Lawyer,Bachelor's,Moderate (₹75K-₹2L),Medium (2-5 years),19,0,0.7527593200995478,0.6743834267831069,1,31,0,1,0.7093738484532257,1,0,1,1,2,0.9437725866064883,0.6663459816117053
Software Engineer,Master's,Moderate (₹75K-₹2L),Flexible (5+ years),36,3,0.4622785435379101,0.6772861023457004,1,32,1,0,0.31215474037274976,1,0,1,1,1,0.6622739764440968,0.6248879191963378
Investment Banker,Bachelor's,Flexible (>₹2L),Flexible (5+ years),45,0,0.7463689111264864,0.7210634982894044,1,38,1,1,0.8553531563557264,1,0,2,0,0,0.4852999119413829,0.7814306447479907
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),21,1,0.624545280980739,0.5417159164133263,0,7,0,0,0.5064315608925894,2,0,1,1,10,0.7354502787716239,0.3772007128854318
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),23,0,0.5945305128160462,0.25508051515452346,1,27,0,1,0.5155647701899405,1,0,1,0,3,0.7034580940291895,0.5478128460283502
Civil Engineer,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),19,0,0.8620000443486424,0.49222584654474266,0,32,0,1,0.3926306069774488,0,0,0,1,0,0.5415057709370088,0.623677644049418
Data Scientist,Master's,Limited (₹25K-₹75K),Immediate (<1 year),19,0,0.5056452233361856,0.6933613912277974,1,40,1,0,0.25291464387195783,1,0,1,1,0,0.6890124186767728,0.6769381420916475
Teacher,High School,Flexible (>₹2L),Medium (2-5 years),31,4,0.7926127493241375,0.5878367501350089,1,30,0,0,0.2807847508552914,1,0,1,0,2,0.3002765771204036,0.5468393203650012
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),31,8,0.5536510261225966,0.4295772326734405,0,31,1,0,0.39927169161136433,1,0,1,2,0,0.8610389220142847,0.5895051516456815
Product Manager,Master's,Limited (₹25K-₹75K),Flexible (5+ years),43,0,0.7892037644791305,0.6085242645816555,0,36,1,1,0.36753438097204194,1,0,0,2,0,0.6787640883772621,0.7746808779533354
Teacher,Master's,Limited (₹25K-₹75K),Flexible (5+ years),23,0,0.6948637042247856,0.3590366512070414,1,10,0,0,0.3745104029852109,1,1,1,1,0,0.553935150168837,0.4392994758851947
Doctor (MBBS),High School,Very Limited (<₹25K),Flexible (5+ years),21,5,0.4025780061193142,0.5456765027190527,1,31,1,0,0.2995571771675313,0,0,0,0,3,0.8040264727057542,0.5588405414086319
Product Manager,Master's,Flexible (>₹2L),Medium (2-5 years),36,7,0.48228810369395225,0.5613557432749839,0,39,0,0,0.83581274050635,2,0,2,1,0,0.9157728332265553,0.5309089868660483
Software Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),28,7,0.27594167581019663,0.4413250992069035,0,37,0,1,0.3131602529686298,2,0,0,0,2,0.5425466811970432,0.5582730881211622
Teacher,Master's,Moderate (₹75K-₹2L),Medium (2-5 years),43,2,0.448843114499944,0.5619624506757502,1,16,0,1,0.47367624898715316,2,0,1,0,0,0.4465251966851763,0.5577054378862525
Lawyer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),34,3,0.44322113266091556,0.5962095319520062,1,28,1,0,0.5080676443208766,1,0,1,0,0,0.4399290336714517,0.5796687257925128
Software Engineer,Bachelor's,Moderate (₹75K-₹2L),Medium (2-5 years),42,7,0.6009251795021308,0.6393743445941362,1,32,0,0,0.43882388984884263,0,0,1,0,1,0.9102076382626223,0.527993708343569
Entrepreneur,Bachelor's,Limited (₹25K-₹75K),Flexible (5+ years),26,4,0.6372088802537192,0.6236234269367608,0,25,0,0,0.6596461803092264,2,0,1,0,0,0.6322779399004697,0.5133668780708202
Civil Engineer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),36,0,0.7650302985775809,0.44998937646486503,1,23,0,0,0.5263996838544127,2,0,1,0,1,0.8196349924388131,0.5397495649477992
Graphic Designer,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),37,7,0.5119397475595474,0.2609687489846404,1,11,0,0,0.6628719810130497,1,0,1,0,4,0.5190785479276823,0.3489269235386706
Software Engineer,Master's,Limited (₹25K-₹75K),Flexible (5+ years),39,2,0.8907044166382955,0.3907982566528546,1,38,0,0,0.2349748161684056,0,0,2,0,0,0.3013384616526677,0.5575788040998003
Doctor (MBBS),Bachelor's,Very Limited (<₹25K),Medium (2-5 years),43,2,0.5938854485769275,0.6093522188798214,1,30,0,1,0.5735711313580113,1,0,1,0,0,0.5473169502074899,0.6213672134898326
Software Engineer,PhD,Limited (₹25K-₹75K),Flexible (5+ years),40,3,0.7218015110828044,0.5154930223435796,0,14,0,0,0.23244398198275484,1,0,0,1,0,0.44193799883493823,0.4596589564107071
Civil Engineer,Bachelor's,Moderate (₹75K-₹2L),Flexible (5+ years),32,1,0.9244003588867066,0.7957724940328813,2,24,0,1,0.977888395360879,2,0,0,0,3,0.39572529022071795,0.6951377906252656
Graphic Designer,Bachelor's,Limited (₹25K-₹75K),Urgent (1-2 years),33,8,0.2540833317656197,0.7963899842499603,0,17,0,0,0.4065842557828443,0,0,0,3,0,0.5078268039670017,0.3890872913998259
Data Scientist,Master's,Very Limited (<₹25K),Flexible (5+ years),39,6,0.7211962152512331,0.456095679173235,2,34,0,0,0.4877552604534513,2,0,0,0,2,0.6697788379198535,0.5859214404662187
Machine Learning Engineer,Bachelor's,Very Limited (<₹25K),Medium (2-5 years),35,8,0.5501331252434547,0.3854425834655889,1,8,0,0,0.3616075871180384,0,0,1,0,2,0.47228011750527166,0.3650433057545577
Machine Learning Engineer,Diploma,Very Limited (<₹25K),Medium (2-5 years),25,7,0.5613644384662048,0.5398121484321052,2,22,0,0,0.4906938717723726,1,1,1,0,2,0.7886399127203798,0.5023086786721238
Data Scientist,Diploma,Flexible (>₹2L),Urgent (1-2 years),21,5,0.7888181440627599,0.5145212345691801,1,12,0,0,0.4264530329310813,1,0,0,3,5,0.3325995814928927,0.4419158080926863
Machine Learning Engineer,Bachelor's,Very Limited (<₹25K),Flexible (5+ years),31,0,0.6001696132103058,0.826082872738207,1,11,0,0,0.6504966818396154,1,0,0,1,1,0.6623351993757063,0.47912161276293014
Software Engineer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),18,1,0.6375937706155399,0.5059929310834324,1,21,0,1,0.182001229670051,1,0,2,0,2,0.79190261176849,0.5993294295572115
Data Scientist,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),39,1,0.14992654805375955,0.6764608576058404,1,22,0,0,0.553229414913711,1,1,1,0,0,0.8409253295469692,0.4283392339832909
Civil Engineer,Bachelor's,Limited (₹25K-₹75K),Medium (2-5 years),31,0,0.7618496231015905,0.4765258487795522,2,15,0,0,0.30972709906099394,0,1,1,0,1,0.49135323018807076,0.48251344182693806
Machine Learning Engineer,High School,Flexible (>₹2L),Urgent (1-2 years),31,4,0.3548346671214043,0.7287487660786616,0,33,0,0,0.6598310088666353,1,0,2,0,0,0.5164398813214413,0.47185969195882044
Entrepreneur,Bachelor's,Moderate (₹75K-₹2L),Medium (2-5 years),33,0,0.659664418807242,0.34388031950832243,1,11,1,1,0.582071704072655,1,0,2,1,1,0.8215838723253293,0.6300738734336638
Lawyer,Diploma,Limited (₹25K-₹75K),Medium (2-5 years),38,4,0.8172207362709527,0.3875980505573536,1,31,0,0,0.0847608219780821,2,0,2,1,0,0.8104107594479064,0.5991163517112847
Software Engineer,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),40,0,0.72405364629221,0.6570191262225329,0,35,0,0,0.2784357015587432,2,1,1,3,3,0.7195430219381685,0.5766689642107933
Machine Learning Engineer,Bachelor's,Very Limited (<₹25K),Flexible (5+ years),29,1,0.6816275341561358,0.5470629489108145,0,17,0,0,0.6267307364214966,1,0,2,2,0,0.548693257388821,0.4532330752162156
Machine Learning Engineer,Bachelor's,Moderate (₹75K-₹2L),Urgent (1-2 years),23,0,0.3684308519654849,0.7547710433014971,0,20,1,0,0.6523191034632801,1,0,2,2,2,0.5429126901823331,0.5180981728909408
Data Scientist,Master's,Very Limited (<₹25K),Medium (2-5 years),43,1,0.5765124575696928,0.7780222350990158,0,20,0,1,0.5139006005896605,2,0,1,2,0,0.6173851998631643,0.6121800567424662
Investment Banker,Bachelor's,Very Limited (<₹25K),Urgent (1-2 years),34,6,0.648647156893932,0.5157405512697405,1,15,0,0,0.6657550408118984,1,0,1,3,3,0.5290524411405577,0.4365053840856805
Lawyer,High School,Very Limited (<₹25K),Medium (2-5 years),19,0,0.7001440579864165,0.4497578830182368,0,13,1,0,0.3981913281536215,1,0,0,0,0,0.6292965250794219,0.5427977538963088
